taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
agarics:ukraine:taxon:410	Cortinarius zinziberatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Cortinariaceae | Cortinarius	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	zinziberatus		species	(Scop.) Fr.
agarics:ukraine:taxon:411	Crepidotus applanatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	applanatus		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:412	Crepidotus autochthonus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	autochthonus		species	J.E.Lange
agarics:ukraine:taxon:413	Crepidotus bresadolae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	bresadolae		species	Pilát
agarics:ukraine:taxon:414	Crepidotus calolepis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	calolepis		species	(Fr.) P.Karst.
agarics:ukraine:taxon:415	Crepidotus caspari	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	caspari		species	Velen.
agarics:ukraine:taxon:416	Crepidotus cesatii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	cesatii		species	(Rabenh.) Sacc.
agarics:ukraine:taxon:417	Crepidotus crocophyllus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	crocophyllus		species	(Berk.) Sacc.
agarics:ukraine:taxon:418	Crepidotus epibryus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	epibryus		species	(Fr.) Quél.
agarics:ukraine:taxon:419	Crepidotus luteolus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	luteolus		species	Sacc.
agarics:ukraine:taxon:420	Crepidotus macedonicus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	macedonicus		species	Pilát
agarics:ukraine:taxon:421	Crepidotus malachioides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	malachioides		species	Consiglio, Prydiuk & Setti
agarics:ukraine:taxon:422	Crepidotus malachius trichifer	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	malachius	trichifer	varietas	Hesler & A.H.Sm.
agarics:ukraine:taxon:423	Crepidotus mollis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	mollis		species	(Schaeff.) Staude
agarics:ukraine:taxon:424	Crepidotus subverrucisporus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	subverrucisporus		species	Pilát
agarics:ukraine:taxon:425	Crepidotus variabilis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Crepidotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Crepidotus	variabilis		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:426	Crinipellis scabella	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Marasmiaceae | Crinipellis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Crinipellis	scabella		species	(Alb. & Schwein.) Murrill
agarics:ukraine:taxon:427	Cuphophyllus colemannianus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Cuphophyllus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	colemannianus		species	(A.Bloxam) Bon
agarics:ukraine:taxon:428	Cuphophyllus fornicatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Cuphophyllus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	fornicatus		species	(Fr.) Lodge, Padamsee & Vizzini
agarics:ukraine:taxon:429	Cuphophyllus pratensis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Cuphophyllus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	pratensis		species	(Fr.) Bon
agarics:ukraine:taxon:430	Cuphophyllus virgineus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Cuphophyllus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	virgineus		species	(Wulfen) Kovalenko
agarics:ukraine:taxon:431	Cyclocybe cylindracea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Cyclocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Cyclocybe	cylindracea		species	(DC.) Vizzini & Angelini
agarics:ukraine:taxon:432	Cyclocybe erebia	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Cyclocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Cyclocybe	erebia		species	(Fr.) Vizzini & Matheny
agarics:ukraine:taxon:433	Cylindrobasidium laeve	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Cylindrobasidium	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Cylindrobasidium	laeve		species	(Pers.) Chamuris
agarics:ukraine:taxon:434	Cystoderma amianthinum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystoderma	amianthinum		species	(Scop.) Fayod
agarics:ukraine:taxon:435	Cystoderma carcharias	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystoderma	carcharias		species	(Pers.) Fayod
agarics:ukraine:taxon:436	Cystoderma fallax	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystoderma	fallax		species	A.H.Sm. & Singer
agarics:ukraine:taxon:437	Cystoderma superbum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystoderma	superbum		species	Huijsman
agarics:ukraine:taxon:438	Cystodermella ambrosii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystodermella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystodermella	ambrosii		species	(Bres.) Harmaja
agarics:ukraine:taxon:439	Cystodermella cinnabarina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystodermella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystodermella	cinnabarina		species	(Alb. & Schwein.) Harmaja
agarics:ukraine:taxon:440	Cystodermella granulosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystodermella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystodermella	granulosa		species	(Batsch) Harmaja
agarics:ukraine:taxon:441	Cystolepiota adulterina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	adulterina		species	(F.H.Møller) Bon
agarics:ukraine:taxon:442	Cystolepiota eriophora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	eriophora		species	(Peck) Knudsen
agarics:ukraine:taxon:443	Cystolepiota hetieri	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	hetieri		species	(Boud.) Singer
agarics:ukraine:taxon:444	Cystolepiota moelleri	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	moelleri		species	Knudsen
agarics:ukraine:taxon:445	Cystolepiota pulverulenta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	pulverulenta		species	(Huijsman) Vellinga
agarics:ukraine:taxon:446	Cystolepiota seminuda	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	seminuda		species	(Lasch) Bon
agarics:ukraine:taxon:447	Cystolepiota sistrata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Cystolepiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	sistrata		species	(Fr.) Singer ex Bon & Bellù
agarics:ukraine:taxon:448	Deconica coprophila	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Deconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	coprophila		species	(Bull.) P.Karst.
agarics:ukraine:taxon:449	Deconica crobula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Deconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	crobula		species	(Fr.) Romagn.
agarics:ukraine:taxon:450	Deconica inquilina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Deconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	inquilina		species	(Fr.) Romagn.
agarics:ukraine:taxon:451	Deconica merdaria	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Deconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	merdaria		species	(Fr.) Noordel.
agarics:ukraine:taxon:452	Deconica montana	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Deconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	montana		species	(Pers.) P.D.Orton
agarics:ukraine:taxon:453	Delicatula integrella	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Delicatula	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Delicatula	integrella		species	(Pers.) Fayod
agarics:ukraine:taxon:454	Dermoloma cuneifolium	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Dermoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Dermoloma	cuneifolium		species	(Fr.) Singer ex Bon
agarics:ukraine:taxon:455	Desarmillaria tabescens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Desarmillaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Desarmillaria	tabescens		species	(Scop.) R.A.Koch & Aime
agarics:ukraine:taxon:456	Echinoderma asperum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Echinoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	asperum		species	(Pers.) Bon
agarics:ukraine:taxon:457	Echinoderma carinii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Echinoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	carinii		species	(Bres.) Bon
agarics:ukraine:taxon:458	Echinoderma echinaceum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Echinoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	echinaceum		species	(J.E.Lange) Bon
agarics:ukraine:taxon:459	Echinoderma hystrix	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Echinoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	hystrix		species	(F.H.Møller & J.E.Lange) Bon
agarics:ukraine:taxon:460	Echinoderma perplexum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Echinoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	perplexum		species	(Knudsen) Bon
agarics:ukraine:taxon:461	Echinoderma pseudoasperulum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Echinoderma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	pseudoasperulum		species	(Knudsen) Bon
agarics:ukraine:taxon:462	Entocybe nitida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entocybe	nitida		species	(Quél.) T.J.Baroni, Largent & V.Hofst.
agarics:ukraine:taxon:463	Entocybe turbida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entocybe	turbida		species	(Fr.) T.J.Baroni, V.Hofst. & Largent
agarics:ukraine:taxon:464	Entoloma aprile	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	aprile		species	(Britzelm.) Sacc.
agarics:ukraine:taxon:465	Entoloma araneosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	araneosum		species	(Quél.) M.M.Moser
agarics:ukraine:taxon:466	Entoloma araneosum fulvostrigosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	araneosum	fulvostrigosum	forma	(Berk. & Broome) Noordel.
agarics:ukraine:taxon:467	Entoloma bloxamii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	bloxamii		species	(Berk. & Broome) Sacc.
agarics:ukraine:taxon:468	Entoloma byssisedum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	byssisedum		species	(Pers.) Donk
agarics:ukraine:taxon:469	Entoloma cetratum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	cetratum		species	(Fr.) M.M.Moser
agarics:ukraine:taxon:470	Entoloma chalybeum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	chalybeum		species	(Pers.) Noordel.
agarics:ukraine:taxon:471	Entoloma clypeatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	clypeatum		species	(L.) P.Kumm.
agarics:ukraine:taxon:472	Entoloma conferendum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	conferendum		species	(Britzelm.) Noordel.
agarics:ukraine:taxon:473	Entoloma cryptocystidiatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	cryptocystidiatum		species	Arnolds & Noordel.
agarics:ukraine:taxon:474	Entoloma cyanulum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	cyanulum		species	(Lasch) Noordel.
agarics:ukraine:taxon:475	Entoloma depluens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	depluens		species	(Batsch) Hesler
agarics:ukraine:taxon:476	Entoloma elodes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	elodes		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:477	Entoloma exiguum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	exiguum		species	Esteve-Rav. & M.de la Cruz
agarics:ukraine:taxon:478	Entoloma fernandae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	fernandae		species	(Romagn.) Noordel.
agarics:ukraine:taxon:479	Entoloma graphitipes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	graphitipes		species	E.Ludw.
agarics:ukraine:taxon:480	Entoloma griseorubellum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	griseorubellum		species	(Lasch) Kalamees & Urbonas
agarics:ukraine:taxon:481	Entoloma hirtipes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	hirtipes		species	(Schumach.) M.M. Moser
agarics:ukraine:taxon:483	Entoloma infula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	infula		species	(Fr.) Noordel.
agarics:ukraine:taxon:484	Entoloma insidiosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	insidiosum		species	Noordel.
agarics:ukraine:taxon:485	Entoloma lampropus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	lampropus		species	(Fr.) Hesler
agarics:ukraine:taxon:486	Entoloma lanicum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	lanicum		species	(Romagn.) Noordel.
agarics:ukraine:taxon:487	Entoloma lividocyanulum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	lividocyanulum		species	(Kühner) Noordel.
agarics:ukraine:taxon:488	Entoloma mammosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	mammosum		species	(L.) Hesler
agarics:ukraine:taxon:489	Entoloma neglectum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	neglectum		species	(Lasch) Arnolds
agarics:ukraine:taxon:490	Entoloma niphoides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	niphoides		species	Romagn. ex Noordel.
agarics:ukraine:taxon:491	Entoloma nitens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	nitens		species	(Velen.) Noordel.
agarics:ukraine:taxon:492	Entoloma parkensis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	parkensis		species	(Fr.) Noordel.
agarics:ukraine:taxon:493	Entoloma placidum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	placidum		species	(Fr.) Noordel.
agarics:ukraine:taxon:494	Entoloma plebejum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	plebejum		species	(Kalchbr.) Noordel.
agarics:ukraine:taxon:495	Entoloma politum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	politum		species	(Pers.) Noordel.
agarics:ukraine:taxon:496	Entoloma prunuloides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	prunuloides		species	(Fr.) Quél.
agarics:ukraine:taxon:497	Entoloma rhodocylix	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Entoloma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	rhodocylix		species	(Lasch) M.M.Moser
